16,32,2,0.210858263,0.017153584,0.006589321,0.915310414, 
16,32,3,0.253706253,0.020162082,0.007928318,0.881770293, 
16,32,4,0.31209602,0.024507692,0.009753002,0.850716859, 
16,32,5,0.371956808,0.029791778,0.011623654,0.820625859, 
16,32,6,0.404807545,0.038403982,0.012650236,0.80386197, 
16,32,7,0.406231838,0.057975817,0.012694741,0.803490657, 
16,32,8,0.371568626,0.077732456,0.011611517,0.820238253, 
32,32,1,1.196440101,0.01131999,0.037388749,0.892677576, 
32,32,2,0.410219495,0.01459078,0.01281936,0.918863495, 
32,32,3,0.418498192,0.017751069,0.013078073,0.90314802, 
32,32,4,0.463265667,0.022008408,0.014477052,0.889818434, 
32,32,5,0.53365099,0.027318197,0.016676596,0.871611758, 
32,32,6,0.556895192,0.038538386,0.017402976,0.865464919, 
1,36,1,0.05753833,0.022648895,0.001598287,0.881802869, 
1,36,2,0.050852285,0.022296957,0.001412564,0.702702384, 
1,36,3,0.061217277,0.022311001,0.001700479,0.61081399, 
1,36,4,0.067925491,0.023423088,0.00188682,0.555027404, 
1,36,5,0.078322112,0.022604355,0.002175614,0.475209596, 
1,36,6,0.082786911,0.022644029,0.002299637,0.438821727, 
1,36,7,0.086285188,0.023322779,0.00239681,0.414075394, 
1,36,8,0.096292487,0.027452755,0.002674791,0.344347616, 
2,36,1,0.075730737,0.019593977,0.002103632,0.886281131, 
2,36,2,0.058859562,0.024794444,0.001634988,0.824756242, 
2,36,3,0.090694587,0.024914501,0.002519294,0.704220838, 
2,36,4,0.108913111,0.025250461,0.003025364,0.636803727, 
2,36,5,0.125260071,0.026550636,0.003479446,0.575168879, 
2,36,6,0.145503566,0.02648941,0.004041765,0.503823657, 
2,36,7,0.163546646,0.027425597,0.004542963,0.439525949, 
2,36,8,0.174826081,0.033378239,0.004856281,0.398071091, 
4,36,1,0.122061623,0.015776467,0.0033906,0.89650596, 
4,36,2,0.087884404,0.022816898,0.002441234,0.869996192, 
4,36,3,0.118430838,0.025681604,0.003289745,0.804804646, 
4,36,4,0.158092384,0.02748829,0.004391456,0.732537727, 
4,36,5,0.192287424,0.030334036,0.005341318,0.67191801, 
4,36,6,0.230644475,0.032119881,0.006406789,0.605037283, 
4,36,7,0.251363949,0.039293737,0.006982331,0.567400566, 
4,36,8,0.273633869,0.048072897,0.00760094,0.528748788, 
8,36,1,0.192649111,0.014939542,0.005351366,0.916494727, 
8,36,2,0.140880556,0.019054957,0.00391335,0.893511667, 
8,36,3,0.172658061,0.02397468,0.004796057,0.856731808, 
8,36,4,0.222679404,0.027937586,0.006185539,0.810790374, 
8,36,5,0.271821172,0.032220408,0.007550588,0.767962808, 
8,36,6,0.321606909,0.037700054,0.008933526,0.722929192, 
8,36,7,0.346292515,0.0495434,0.009619237,0.701120677, 
8,36,8,0.354159596,0.063176736,0.009837765,0.695022071, 
16,36,1,0.372713717,0.016568982,0.010353161,0.968949414, 
16,36,2,0.224556444,0.01743122,0.006237677,0.918335687, 
16,36,3,0.247867737,0.021665665,0.006885216,0.897333242, 
16,36,4,0.297898929,0.027256476,0.008274971,0.873841232, 
16,36,5,0.373204162,0.031971725,0.010366782,0.840476545, 
16,36,6,0.429469717,0.04070611,0.011929711,0.815034212, 
16,36,7,0.449124364,0.059088081,0.012475679,0.806465384, 
16,36,8,0.427117848,0.080798846,0.011864383,0.817038859, 
32,36,1,1.043054636,0.011803643,0.028973745,0.929930111, 
32,36,2,0.407107758,0.015442768,0.011308548,0.931574364, 
32,36,3,0.393173253,0.019717576,0.010921477,0.919643051, 
32,36,4,0.460156121,0.023860149,0.012782116,0.903014747, 
32,36,5,0.524594051,0.029933485,0.014572059,0.888017212, 
32,36,6,0.542832061,0.042259421,0.015078668,0.883696717, 
1,40,1,0.053634722,0.020185519,0.001340868,0.853624505, 
1,40,2,0.053045632,0.023318135,0.001326141,0.729946515, 
1,40,3,0.065151234,0.023469208,0.001628781,0.629976242, 
1,40,4,0.074218073,0.022517795,0.001855452,0.562061808, 
1,40,5,0.079054374,0.024942551,0.001976359,0.528025384, 
1,40,6,0.087609699,0.023236356,0.002190242,0.471321091, 
1,40,7,0.095129287,0.024734416,0.002378233,0.421677576, 
1,40,8,0.098119104,0.025945244,0.002452979,0.402178636, 
2,40,1,0.075263221,0.020475256,0.00188158,0.901648828, 
2,40,2,0.065409441,0.024567347,0.001635236,0.826277495, 
2,40,3,0.088389249,0.025612924,0.002209731,0.742042939, 
2,40,4,0.112048545,0.02560138,0.002801214,0.665458545, 
2,40,5,0.130115323,0.026660841,0.003252883,0.60581802, 
2,40,6,0.151647788,0.028150627,0.003791194,0.534541444, 
2,40,7,0.17074697,0.028229398,0.004268674,0.473687798, 
2,40,8,0.173328636,0.032842438,0.004333216,0.464849434, 
4,40,1,0.1208237,0.018939648,0.003020591,0.941822636, 
4,40,2,0.093706683,0.023339061,0.002342668,0.87479697, 
4,40,3,0.127132596,0.026727339,0.003178315,0.811933081, 
4,40,4,0.162870717,0.028461815,0.004071769,0.753827525, 
4,40,5,0.190696081,0.032710071,0.004767402,0.708085747, 
4,40,6,0.239111303,0.035296118,0.005977784,0.631835556, 
4,40,7,0.269092434,0.039798059,0.006727311,0.583729455, 
4,40,8,0.275197667,0.055252515,0.006879941,0.572157828, 
8,40,1,0.219146646,0.014947814,0.005478666,0.922820152, 
8,40,2,0.13731996,0.020610527,0.003432999,0.907317081, 
8,40,3,0.174680465,0.025143117,0.004367012,0.87056101, 
8,40,4,0.229725263,0.02910072,0.005743132,0.825441828, 
8,40,5,0.279554394,0.033795961,0.00698886,0.785203707, 
8,40,6,0.329419242,0.040761209,0.00823548,0.745214424, 
8,40,7,0.362853111,0.051333646,0.009071328,0.718695556, 
8,40,8,0.384724273,0.065564341,0.009618107,0.70135797, 
16,40,1,0.374951848,0.015339226,0.009373798,0.950602253, 
16,40,2,0.216265727,0.018739585,0.005406642,0.933064091, 
16,40,3,0.253099,0.022800745,0.006327475,0.906030929, 
16,40,4,0.319937202,0.027159465,0.007998431,0.878677697, 
16,40,5,0.37396,0.034361924,0.009348999,0.856092768, 
16,40,6,0.429336343,0.043858984,0.010733406,0.833850182, 
16,40,7,0.457126626,0.061146459,0.011428169,0.822974848, 
16,40,8,0.434930101,0.081133363,0.010873255,0.831978495, 
32,40,1,1.244777566,0.01291622,0.031119431,0.96538296, 
32,40,2,0.382291889,0.01693386,0.009557296,0.944442889, 
32,40,3,0.400689263,0.02059057,0.010017236,0.927034424, 
32,40,4,0.454058788,0.025817303,0.011351471,0.914572465, 
32,40,5,0.508214,0.032811785,0.012705354,0.902742535, 
32,40,6,0.584476646,0.043173174,0.014611916,0.887347737, 
